date_of_sale,address,county,eircode,price,not_full_market_price,vat_exclusive,description,property_size_description,year,quarter,eircode_routing_key,log_price,price_outlier
2017-11-02,"17 BELARMINE CLOSE, STEPASIDE, DUBLIN",Dublin,,517500.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,13.156766736486944,False
2022-10-28,"122 SHINGAN, ENNISCORTHY, WEXFORD",Wexford,Y21A2X2,117000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,Y21,11.669937760751914,False
2024-01-31,"93 FORTUNES LAWN, CITYPARK CITYWEST, DUBLIN",Dublin,D24YP83,280000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q1,D24,12.54254845357358,False
2018-08-10,"14 ONEILL PARK, CLONES, MONAGHAN",Monaghan,,59000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,10.985309671896763,False
2016-06-10,"CASTLEGAR, MOUNTBELLEW, GALWAY",Galway,,132000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,11.790564777297387,False
2012-04-24,"Apt. 37 Rochdale, Honeypark, Dunlaoghaire",Dublin,,175000.0,True,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,2012Q2,,12.07254696717504,False
2014-05-16,"24 WESTBURY GROVE, WILTON, CORK",Cork,,174000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q2,,12.066816325306588,False
2023-11-13,"SLIGO RD, BALLYFARNON, BOYLE",Roscommon,,165000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,,12.013706813470414,False
2022-12-09,"10 MANGERTON RD, DRIMNAGH, DUBLIN 12",Dublin,D12YY96,335000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,D12,12.721888795877375,False
2019-09-27,"3 KNOCKBROGAN TERRACE, BANDON, CORK",Cork,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,11.736077016252437,False
2017-09-05,"MILLCASTLE, CASTLEPOLLARD, WESTMEATH",Westmeath,,157000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,11.964007453736912,False
2022-09-06,"78 JERVIS PLACE, DUBLIN 1",Dublin,D01KH29,320000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,D01,12.676079399771027,False
2013-08-30,"No.4 Mount Prospect, Breaffy, Castlebar",Mayo,,136563.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2013,2013Q3,,11.824548648193415,False
2024-11-20,"33 WOODBROOK WAY, DUBLIN ROAD  BRAY, CO. DUBLIN",Louth,A98C5K6,519823.0,False,True,New Dwelling house /Apartment,,2024,2024Q4,A98,13.161245571728115,False
2025-03-11,"6 MAPLE SQ, CASTLEPARK VILLAGE, MALLOW",Cork,P51K8RH,300000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,P51,12.611541086966115,False
2024-09-27,"1 GLEN HILTON APTS, HERBERT RD, BRAY",Wicklow,A98FD32,285000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,A98,12.560247968016562,False
2021-07-19,"7 LISHEEN ROW, MALLOW, CORK",Cork,P51D66X,165000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,P51,12.013706813470414,False
2017-04-28,"14 Oak Drive, Castleheights, Kilmoney Road",Cork,,321585.0,False,True,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017,2017Q2,,12.68102028300108,False
2012-12-11,"2 St James terrace, Church Road, Ballinacurra",Cork,,140000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,11.849404844423074,False
2023-08-23,"2 Clay Farm Copse, Clay Farm, Leopardstown",Dublin,,568281.0,False,False,New Dwelling house /Apartment,,2023,2023Q3,,13.25037305337167,False
2016-12-02,"BAUNMORE, ARDPATRICK, LIMERICK",Limerick,,290000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.577639650232573,False
2017-01-19,"18 GRATTAN COURT FR GRIFFIN RD, GALWAY",Galway,,565000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q1,,13.244582780038517,False
2021-09-29,"NR 1 ASHTON PARK, BLACKROCK, CORK",Cork,,235000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,,12.367345048436391,False
2014-06-16,"APT 13, SOLD MILL, SIXMILEBRIDGE",Clare,,12000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q2,,9.392745258631441,True
2023-11-08,"12 CASTLEGATE, BULLOCK LANE, CAVAN",Cavan,H12XK38,120000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,H12,11.695255355062795,False
2017-09-07,"51 FIVE OAKS, DROGHEDA, LOUTH",Louth,,340000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.73670383776449,False
2021-04-21,"LISMINTON, BALLINTRA, CO DONEGAL",Donegal,,120000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q2,,11.695255355062795,False
2021-11-18,"1 BELLEVIEW HEIGHTS, BALLYHOGUE, ENNISCORTHY",Wexford,Y21F535,85000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,Y21,11.350418300109132,False
2019-09-03,"33 Cedarview, Northwood, Santry",Dublin,,409691.0,False,True,New Dwelling house /Apartment,,2019,2019Q3,,12.923160936861526,False
2024-04-18,"4 the drive, mill farm, mill road",Cork,,380573.0,False,True,New Dwelling house /Apartment,,2024,2024Q2,,12.849435918321033,False
2019-01-30,"FLAT 3 261 HAROLDS CROSS ROAD, DUBLIN 6W",Dublin,,127750.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q1,,11.757838335823964,False
2023-05-05,"16 ARD FIELD AVE, ARD FIELD, GRANGE",Cork,T12XDW2,415000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,T12,12.936036208848487,False
2026-04-23,"1 ST FINTANS CRESCENT, SUTTON, DUBLIN 13",Dublin,D13W5W4,860000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q2,D13,13.664688831019712,False
2012-04-27,"23 Oatfield Avenue, Clondalkin, Dublin 22",Dublin,,151000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q2,,11.92504173829169,False
2020-12-15,"FAIRTAHY, SHANTONAGH, CASTLEBLAYNEY",Monaghan,,140000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,11.849404844423074,False
2011-01-28,"Butlers Court, Thurles",Tipperary,,581150.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2011,2011Q1,,13.27276589879652,False
2026-03-27,"39 AN GLASAN, GREENVILLE LANE, ENNISCORTHY",Wexford,Y21A2X9,350000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,Y21,12.765691290604371,False
2021-09-07,"THE GABLES, KILLEEN, OAKPARK",Kerry,V92FYX8,450000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,V92,13.017005083966255,False
2025-10-03,"CLANMOOR, CASTLETROY, LIMERICK",Limerick,V94CXN7,750000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q4,V94,13.527829818844937,False
2022-11-11,"30 WOODVALE, CARRICKMACROSS, MONAGHAN",Monaghan,A81KF60,251000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,A81,12.433212202169729,False
2015-10-28,"No. 12 Abbeyfield, Kilcolman, Ballaghaderreeen",Roscommon,,25000.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2015,2015Q4,,10.12667110305036,True
2021-07-02,"178 SHANNON VALE, OLD CRATLOE RD, LIMERICK",Limerick,V94EAY2,373089.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,V94,12.82957495638423,False
2026-04-02,"48 Meadow Hill, Marlton Road  Wicklow",Wicklow,,362007.96,False,True,New Dwelling house /Apartment,,2026,2026Q2,,12.799424241882813,False
2018-01-06,"24 PAIRC NA DUN, MOUNTHAWK, TRALEE",Kerry,,161000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,11.989165855127435,False
2024-07-17,"21 THE GROVES, HARPERS CREEK, GLOUNTHAUNE",Cork,,378855.0,False,True,New Dwelling house /Apartment,,2024,2024Q3,,12.844911464636775,False
2024-07-03,"COOGUE MIDDLE, AGHAMORE, BALLYHAUNIS",Mayo,F35ET78,245000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,F35,12.409017571151187,False
2015-11-27,"2 GORT GREINE, RAHOON, GALWAY",Galway,,324000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,12.688501881189456,False
2019-08-08,"1 CHAPEL STREET, GRAIGUECULLEN, CO CARLOW",Carlow,,90000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,11.407576060361786,False
2023-12-20,"No. 10 Roches Grove, Clonard Little, Clonard",Wexford,,222026.44,True,True,New Dwelling house /Apartment,,2023,2023Q4,,12.310556256819725,False
2012-05-18,"'Loyola', Baltrasna, Ashbourne",Meath,,280000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q2,,12.54254845357358,False
2021-06-02,"41 POLEBERRY, WATERFORD, WATERFORD",Waterford,X91R82T,160000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q2,X91,11.982935344196433,False
2022-09-22,"13 CATHEDRAL RD, CAVAN, CAVAN",Cavan,H12WT25,390000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,H12,12.873904582205107,False
2015-03-25,"64 HOLLYBROOK GROVE, CLONTARF, DUBLIN 3",Dublin,,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,12.429220196836383,False
2015-07-06,"Corner House, Askeaton",Limerick,,71000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,11.170449240431308,False
2019-04-02,"13 HAZELBROOKE, SPA GLEN, BALLYVINITER",Cork,,222500.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,12.312686874960354,False
2022-07-15,"42 SHREWSBURY ROAD, SHANKILL, DUBLIN 18",Dublin,D18HD68,770000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,D18,13.554147092530322,False
2025-02-11,"6 THE GRANERY, PIM ST, DUBLIN 8",Dublin,D08N593,296000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,D08,12.598118111678868,False
2017-12-04,"42 ARDBRACKEN KILTERAGH, DOORADOYLE, LIMERICK",Limerick,,190000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,12.154784614286667,False
2014-11-28,"4 RUTLAND COTTAGES, DUBLIN 1, DUBLIN",Dublin,,145000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,11.884495917930655,False
2022-11-11,"53 CLAREMONT RD, SANDYMOUNT, DUBLIN 4",Dublin,D04WK50,1745000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,D04,14.372265686684402,True
2012-07-13,"9 Cois Cuain, Courtmacsherry, Cork",Cork,,190000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,12.154784614286667,False
2024-08-09,"4 POACHERS LOCK, LEIGHLINBRIDGE, CARLOW",Carlow,R93R921,156000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,R93,11.957617696467539,False
2025-09-19,"66 Berry Hill, Castlelyons, Co Cork",Cork,,427312.0,False,True,New Dwelling house /Apartment,,2025,2025Q3,,12.965272044759311,False
2015-08-03,"APT 1 BRIDGE ST, CARNDONAGH CHURCHLANDQUARTERS, INISHOWEN EAST",Donegal,,80000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,11.289794413577894,False
2020-12-21,"48A CASTLE RD, BANDON, CASTLE RD",Cork,,100000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,11.51293546492023,False
2014-09-29,"9 Merton Walk, Mount Saint Anne's, Milltown",Dublin,,825000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,13.623139877437296,False
2022-02-15,"13 Beechgrove, Bracknagh",Offaly,,215900.0,False,True,New Dwelling house /Apartment,,2022,2022Q1,,12.282575248266141,False
2025-07-11,"19 HILLVIEW, DUNSHAUGHLIN, MEATH",Meath,A85AT82,378000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q3,A85,12.84265212010087,False
2019-12-04,"14 SLIEVENAMON RD, IVOWEN, KILSHEELAN",Tipperary,,107500.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q4,,11.58525542883217,False
2014-08-28,"7B Dunne Street, DUBLIN 1",Dublin,,115000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,11.652696102959753,False
2011-08-03,"3  The Break  Aylesbridge, Ardamine, Gorey",Wexford,,160352.42,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2011,2011Q3,,11.985135533238102,False
2020-11-11,"35 FOREST PARK, DROGHEDA, LOUTH",Louth,,206000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,12.235636302128867,False
2025-01-20,"18 GLEN RICHARDS COVE, POULSHONE, GOREY",Wexford,Y25YX92,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,Y25,12.206077645517674,False
2024-06-07,"4 The Way, Cluain Glasan",Kilkenny,,365000.0,False,True,New Dwelling house /Apartment,,2024,2024Q2,,12.807655372286902,False
2022-11-08,"LONGS COTTAGE, COOLSNACTIG, DUNMANWAY",Cork,P47HK73,140000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,P47,11.849404844423074,False
2016-07-05,"TAUGHMON, CROOKEDWOOD, MULLINGAR",Westmeath,,240000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,12.388398368982115,False
2024-06-21,"50 CLONMAGADDEN FORT, NAVAN, MEATH",Meath,C15N2CE,294000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,C15,12.591338447675579,False
2017-12-14,"UNIT 135 SECOND FLOOR, NORTHBANK, CASTLEFORBES ROAD",Dublin,,302095.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,12.618500126638313,False
2023-06-01,"19 Hogan's Place, Limerick Road, Ennis",Clare,,301250.0,False,True,New Dwelling house /Apartment,,2023,2023Q2,,12.615699083283568,False
2019-09-26,"15 SEAPARK ROAD, CLONTARF, DUBLIN 3",Dublin,,901000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,13.711261646467772,False
2013-04-05,"'Fernhill', Sallybrook, Glanmire",Cork,,254000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q2,,12.445093483000798,False
2018-08-02,"36 OAKLANDS PARK, SANDYMOUNT, DUBLIN",Dublin,,1635000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,14.3071539739341,True
2021-03-16,"55 LANESBOROUGH COURT, ST MARGARETS RD, FINGLAS DUBLIN 11",Dublin,,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,12.206077645517674,False
2013-01-29,"35 THE MAPLES, BALLYHAUNIS",Mayo,,50000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q1,,10.819798284210286,False
2020-02-03,"BALLINVOHER, TURLOUGHMORE, ATHENRY",Galway,,132000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q1,,11.790564777297387,False
2014-10-30,"181 BALLYROAN RD, RATHFARNHAM, DUBLIN 16",Dublin,,560000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,13.235693848424024,False
2014-12-01,"Beech Lodge, 118 Kincora Grove, Clontarf",Dublin,,1150000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,13.955273369904273,False
2023-06-30,"NOHOVAL, RATHMORE, CO KERRY",Kerry,P51H2Y6,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,P51,11.918397239722838,False
2025-10-14,"20 BRIAN TERRACE, FAIRVIEW, DUBLIN 3",Dublin,D03E4A3,720000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q4,D03,13.487007879880162,False
2018-07-05,"42 GLENCAIRN LAWN, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",Dublin,,270000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.506180941677357,False
